textbox22
generated on 25/01/2019 22:54:28 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Maldives,South-East Asia Region of WHO,Southern Asia,2018,47,2018-11-19,2018-11-25,5,5,,2,0,0,0,2,0,0,0,0,2,3,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,48,2018-11-26,2018-12-02,11,11,,3,0,0,0,3,0,0,0,0,3,8,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,49,2018-12-03,2018-12-09,13,13,,2,0,0,0,2,0,0,0,0,2,11,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,50,2018-12-10,2018-12-16,29,29,,5,0,0,0,5,0,0,0,0,5,24,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,51,2018-12-17,2018-12-23,41,41,,6,1,0,0,7,0,0,0,0,7,34,Sporadic
Maldives,South-East Asia Region of WHO,Southern Asia,2018,52,2018-12-24,2018-12-30,80,80,,13,1,0,0,14,1,1,0,2,16,64,Sporadic
Mali,African Region of WHO,Western Africa,2018,40,2018-10-01,2018-10-07,19,19,,0,0,0,0,0,0,7,,7,7,,No Report
Mali,African Region of WHO,Western Africa,2018,41,2018-10-08,2018-10-14,52,52,,0,1,0,0,1,2,20,,22,23,,No Report
Mali,African Region of WHO,Western Africa,2018,42,2018-10-15,2018-10-21,37,37,,0,0,0,0,0,0,9,,9,9,,No Report
Mali,African Region of WHO,Western Africa,2018,43,2018-10-22,2018-10-28,25,25,,0,1,0,0,1,0,4,,4,5,,No Report
Mali,African Region of WHO,Western Africa,2018,44,2018-10-29,2018-11-04,40,40,,0,1,0,0,1,0,3,,3,4,,No Report
Mali,African Region of WHO,Western Africa,2018,45,2018-11-05,2018-11-11,51,51,,1,1,0,0,2,0,3,,3,5,,No Report
Mali,African Region of WHO,Western Africa,2018,46,2018-11-12,2018-11-18,97,95,,1,3,0,0,4,0,2,,2,6,,No Report
Mali,African Region of WHO,Western Africa,2018,47,2018-11-19,2018-11-25,52,48,,0,0,0,0,0,0,0,0,0,0,,No Report
Mali,African Region of WHO,Western Africa,2018,48,2018-11-26,2018-12-02,39,31,,0,0,0,0,0,0,1,,1,1,,No Report
Mali,African Region of WHO,Western Africa,2018,49,2018-12-03,2018-12-09,76,19,,0,0,0,0,0,0,0,0,0,0,,No Report
Mali,African Region of WHO,Western Africa,2018,50,2018-12-10,2018-12-16,48,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Mali,African Region of WHO,Western Africa,2018,51,2018-12-17,2018-12-23,35,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Mali,African Region of WHO,Western Africa,2018,52,2018-12-24,2018-12-30,12,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Malta,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,140,0,0,2,,0,2,0,0,0,0,2,,No Report
Malta,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,160,0,0,0,,0,0,0,0,0,0,0,,No Report
Malta,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,160,0,0,1,,0,1,0,0,0,0,1,,No Report
Malta,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,200,0,0,5,,0,5,0,0,0,0,5,,No Report
Malta,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,180,0,0,5,,0,5,0,0,0,0,5,,No Report
Malta,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,210,0,1,2,,0,3,0,0,0,0,3,,No Report
Malta,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,210,0,0,2,,0,2,0,0,0,0,2,,No Report
Malta,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,200,0,1,4,,0,5,0,0,1,1,6,,No Report
Malta,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,230,0,3,5,,0,8,0,0,0,0,8,,No Report
Malta,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,170,0,2,4,,0,6,0,0,0,0,6,,No Report
Malta,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,250,0,4,1,,0,5,0,0,0,0,5,,No Report
Malta,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,290,0,14,5,,0,19,0,0,1,1,20,,No Report
Malta,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,330,0,21,14,,0,35,0,0,0,0,35,,No Report
Malta,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,420,0,54,23,,0,77,0,0,0,0,77,,No Report
Malta,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,482,0,94,25,,0,119,0,0,0,0,119,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,40,2018-10-01,2018-10-07,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,41,2018-10-08,2018-10-14,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,42,2018-10-15,2018-10-21,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,43,2018-10-22,2018-10-28,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,44,2018-10-29,2018-11-04,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,45,2018-11-05,2018-11-11,0,0,,,,,,0,,,0,0,0,,No Report
Martinique,Region of the Americas of WHO,Central America and Caribbean,2018,46,2018-11-12,2018-11-18,0,0,,,,,,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,40,2018-10-01,2018-10-07,9,9,0,0,0,0,0,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,41,2018-10-08,2018-10-14,15,15,0,0,0,0,0,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,42,2018-10-15,2018-10-21,16,16,0,1,3,0,0,4,,,0,0,4,,No Report
Mauritania,African Region of WHO,Western Africa,2018,43,2018-10-22,2018-10-28,13,0,0,0,0,0,0,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,44,2018-10-29,2018-11-04,14,27,0,4,0,0,0,4,,,0,0,4,,No Report
Mauritania,African Region of WHO,Western Africa,2018,45,2018-11-05,2018-11-11,13,13,0,0,3,0,0,3,,,0,0,3,,No Report
Mauritania,African Region of WHO,Western Africa,2018,46,2018-11-12,2018-11-18,8,8,0,0,0,0,0,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,47,2018-11-19,2018-11-25,10,10,0,1,0,0,0,1,,,0,0,1,,No Report
Mauritania,African Region of WHO,Western Africa,2018,48,2018-11-26,2018-12-02,7,0,0,0,0,0,0,0,,,0,0,0,,No Report
Mauritania,African Region of WHO,Western Africa,2018,49,2018-12-03,2018-12-09,17,24,0,0,2,0,1,3,,,0,0,3,,No Report
Mauritania,African Region of WHO,Western Africa,2018,50,2018-12-10,2018-12-16,8,8,0,0,2,0,0,2,,,0,0,2,,No Report
Mauritania,African Region of WHO,Western Africa,2018,51,2018-12-17,2018-12-23,1,1,0,0,1,0,0,1,,,0,0,1,,No Report
Mauritania,African Region of WHO,Western Africa,2018,52,2018-12-24,2018-12-30,12,12,0,1,0,,0,1,,,0,0,1,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,40,2018-10-01,2018-10-07,23,19,,0,1,0,0,1,,,0,0,1,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,41,2018-10-08,2018-10-14,11,8,,0,1,0,0,1,,,0,0,1,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,42,2018-10-15,2018-10-21,11,8,,0,0,0,0,0,,,0,0,0,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,43,2018-10-22,2018-10-28,15,10,,0,4,0,0,4,,,0,0,4,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,44,2018-10-29,2018-11-04,15,11,,2,0,0,0,2,,,0,0,2,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,45,2018-11-05,2018-11-11,19,16,,4,1,0,0,5,,,0,0,5,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,46,2018-11-12,2018-11-18,18,14,,1,2,0,0,3,,,0,0,3,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,47,2018-11-19,2018-11-25,18,13,,0,0,0,1,1,,,0,0,1,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,48,2018-11-26,2018-12-02,29,23,,2,3,0,0,5,,,0,0,5,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,49,2018-12-03,2018-12-09,13,9,,0,0,0,0,0,,,0,0,0,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,50,2018-12-10,2018-12-16,18,16,,3,1,0,0,4,,,0,0,4,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,51,2018-12-17,2018-12-23,21,17,,2,1,0,0,3,,,1,1,4,,No Report
Mauritius,African Region of WHO,Eastern Africa,2018,52,2018-12-24,2018-12-30,16,13,,0,0,0,0,0,,,0,0,0,,No Report
Mauritius,African Region of WHO,Eastern Africa,2019,1,2018-12-31,2019-01-06,14,9,,1,1,0,0,2,,,0,0,2,,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,40,2018-10-01,2018-10-07,,451,0,47,0,,0,47,6,1,1,8,55,386,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,41,2018-10-08,2018-10-14,,491,0,69,3,,4,76,8,1,4,13,89,391,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,42,2018-10-15,2018-10-21,,514,0,74,1,,1,76,15,2,3,20,96,394,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,43,2018-10-22,2018-10-28,,583,0,96,1,,6,103,16,4,4,24,127,437,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,44,2018-10-29,2018-11-04,,662,0,108,3,,7,118,11,1,4,16,134,502,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,45,2018-11-05,2018-11-11,,712,0,101,0,,11,112,10,5,2,17,129,549,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,46,2018-11-12,2018-11-18,,642,0,101,3,,7,111,9,3,1,13,124,488,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,47,2018-11-19,2018-11-25,,824,0,149,2,,9,160,8,4,5,17,177,616,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,48,2018-11-26,2018-12-02,,919,0,195,0,,10,205,16,1,6,23,228,674,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,49,2018-12-03,2018-12-09,,941,0,217,0,,13,230,10,3,4,17,247,671,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,50,2018-12-10,2018-12-16,,988,0,225,2,,12,239,7,2,2,11,250,729,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,51,2018-12-17,2018-12-23,,687,0,176,1,,20,197,4,5,5,14,211,473,No Report
Mexico,Region of the Americas of WHO,Central America and Caribbean,2018,52,2018-12-24,2018-12-30,,213,0,63,1,,5,69,0,0,0,0,69,141,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,40,2018-10-01,2018-10-07,19,19,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,41,2018-10-08,2018-10-14,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,42,2018-10-15,2018-10-21,38,38,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,43,2018-10-22,2018-10-28,58,58,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,44,2018-10-29,2018-11-04,68,68,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,45,2018-11-05,2018-11-11,80,80,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,46,2018-11-12,2018-11-18,107,107,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,47,2018-11-19,2018-11-25,132,132,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,48,2018-11-26,2018-12-02,147,147,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,49,2018-12-03,2018-12-09,170,170,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,50,2018-12-10,2018-12-16,132,132,0,0,0,0,0,0,0,0,0,0,0,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,51,2018-12-17,2018-12-23,149,149,0,2,1,0,0,3,0,0,0,0,3,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2018,52,2018-12-24,2018-12-30,136,136,0,9,1,0,0,10,0,0,0,0,10,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2019,1,2018-12-31,2019-01-06,134,134,0,34,3,0,0,37,0,0,0,0,37,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2019,2,2019-01-07,2019-01-13,318,318,0,147,5,0,0,152,0,0,0,0,152,,No Report
Mongolia,Western Pacific Region of WHO,Eastern Asia,2019,3,2019-01-14,2019-01-20,455,455,0,246,5,0,0,251,0,0,0,0,251,,No Report
Montenegro,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,14,0,0,0,,0,0,0,0,1,1,1,,No Report
Montenegro,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Montenegro,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,26,0,5,0,,0,5,0,0,0,0,5,,No Report
Montenegro,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,64,0,22,0,,0,22,0,0,0,0,22,,No Report
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,40,2018-10-01,2018-10-07,11,11,,0,0,0,0,0,0,0,0,0,0,11,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,41,2018-10-08,2018-10-14,25,25,,0,0,0,0,0,0,0,0,0,0,25,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,42,2018-10-15,2018-10-21,6,6,,0,0,0,0,0,0,0,0,0,0,6,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,43,2018-10-22,2018-10-28,27,27,,0,0,0,0,0,0,0,0,0,0,27,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,44,2018-10-29,2018-11-04,22,22,,,,,,0,,,0,0,0,22,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,45,2018-11-05,2018-11-11,8,8,,,,,,0,,,0,0,0,8,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,46,2018-11-12,2018-11-18,29,29,,,,,,0,,,0,0,0,29,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,47,2018-11-19,2018-11-25,3,3,,,,,,0,,,0,0,0,3,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,48,2018-11-26,2018-12-02,24,24,,0,0,0,0,0,0,0,0,0,0,24,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,49,2018-12-03,2018-12-09,18,18,,0,0,0,0,0,0,0,0,0,0,18,No Activity
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,50,2018-12-10,2018-12-16,48,48,,1,0,0,0,1,0,0,0,0,1,47,Sporadic
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,51,2018-12-17,2018-12-23,29,29,,1,0,0,0,1,,,1,1,2,27,Sporadic
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2018,52,2018-12-24,2018-12-30,67,67,,4,1,0,0,5,,,2,2,7,60,Local Outbreak
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2019,1,2018-12-31,2019-01-06,22,22,,2,2,0,0,4,0,0,0,0,4,18,Local Outbreak
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2019,2,2019-01-07,2019-01-13,86,86,,24,4,0,0,28,0,0,0,0,28,58,Regional Outbreak
Morocco,Eastern Mediterranean Region of WHO,Northern Africa,2019,3,2019-01-14,2019-01-20,78,78,,38,8,0,0,46,0,0,0,0,46,31,Regional Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,40,2018-10-01,2018-10-07,0,0,,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,41,2018-10-08,2018-10-14,16,16,,0,0,0,0,0,0,3,0,3,3,13,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,42,2018-10-15,2018-10-21,11,11,,0,0,0,0,0,0,0,0,0,0,11,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,43,2018-10-22,2018-10-28,10,10,,0,0,0,0,0,0,1,0,1,1,9,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,44,2018-10-29,2018-11-04,3,2,,0,0,0,0,0,0,1,0,1,1,1,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,45,2018-11-05,2018-11-11,47,46,,0,0,0,0,0,0,11,0,11,11,35,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,46,2018-11-12,2018-11-18,3,3,,0,0,0,0,0,0,2,0,2,2,1,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,47,2018-11-19,2018-11-25,2,2,,0,0,0,0,0,0,0,0,0,0,2,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,48,2018-11-26,2018-12-02,6,6,,0,0,0,0,0,0,0,0,0,0,6,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,49,2018-12-03,2018-12-09,27,27,,0,0,0,0,0,0,3,0,3,3,24,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,50,2018-12-10,2018-12-16,8,8,,0,0,0,0,0,0,2,0,2,2,6,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,51,2018-12-17,2018-12-23,19,19,,0,0,0,0,0,0,3,0,3,3,16,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2018,52,2018-12-24,2018-12-30,0,0,,0,0,0,0,0,0,0,0,0,0,0,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2019,1,2018-12-31,2019-01-06,16,16,,,,,,0,,,0,0,0,16,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2019,2,2019-01-07,2019-01-13,28,28,,0,0,0,0,0,0,3,0,3,3,25,Local Outbreak
Mozambique,African Region of WHO,Eastern Africa,2019,3,2019-01-14,2019-01-20,20,20,,0,0,0,0,0,0,2,0,2,2,18,Local Outbreak
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,40,2018-10-01,2018-10-07,47,47,,0,20,0,0,20,11,0,0,11,31,15,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,41,2018-10-08,2018-10-14,3,3,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,42,2018-10-15,2018-10-21,6,6,,0,1,0,0,1,0,0,0,0,1,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,43,2018-10-22,2018-10-28,9,9,,0,4,0,0,4,0,0,0,0,4,5,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,44,2018-10-29,2018-11-04,1,1,,0,1,0,0,1,0,0,0,0,1,0,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,45,2018-11-05,2018-11-11,2,2,,0,2,0,0,2,0,0,0,0,2,0,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,46,2018-11-12,2018-11-18,30,30,,0,7,0,0,7,4,0,0,4,11,19,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,47,2018-11-19,2018-11-25,0,0,,0,0,0,0,0,0,0,0,0,0,0,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,48,2018-11-26,2018-12-02,3,3,,0,0,0,0,0,0,0,0,0,0,3,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,49,2018-12-03,2018-12-09,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,50,2018-12-10,2018-12-16,13,13,,0,0,0,0,0,0,1,0,1,1,12,Sporadic
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,51,2018-12-17,2018-12-23,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Report
Myanmar,South-East Asia Region of WHO,South-East Asia,2018,52,2018-12-24,2018-12-30,11,11,,0,1,0,0,1,0,0,0,0,1,10,No Report
Nepal,South-East Asia Region of WHO,Southern Asia,2018,40,2018-10-01,2018-10-07,104,104,,,33,,,33,,,9,9,42,62,Local Outbreak
Nepal,South-East Asia Region of WHO,Southern Asia,2018,41,2018-10-08,2018-10-14,85,85,,1,17,,,18,,,16,16,34,51,Local Outbreak
Nepal,South-East Asia Region of WHO,Southern Asia,2018,42,2018-10-15,2018-10-21,10,10,,,1,,,1,,,1,1,2,8,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,43,2018-10-22,2018-10-28,37,37,,1,3,,,4,,,0,0,4,33,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,44,2018-10-29,2018-11-04,35,35,,1,1,,,2,,,3,3,5,30,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,45,2018-11-05,2018-11-11,16,16,,,,,,0,,,1,1,1,15,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,46,2018-11-12,2018-11-18,43,40,,5,1,,,6,,,1,1,7,33,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,47,2018-11-19,2018-11-25,30,28,,1,2,,,3,,,0,0,3,25,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,48,2018-11-26,2018-12-02,36,15,,3,1,,,4,,,0,0,4,11,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,49,2018-12-03,2018-12-09,31,19,,2,,,,2,,,0,0,2,17,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,50,2018-12-10,2018-12-16,39,21,,9,,,,9,,,0,0,9,12,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,51,2018-12-17,2018-12-23,21,21,,8,2,,,10,,,1,1,11,10,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2018,52,2018-12-24,2018-12-30,18,1,,1,,,,1,,,0,0,1,,Sporadic
Nepal,South-East Asia Region of WHO,Southern Asia,2019,1,2018-12-31,2019-01-06,10,10,,3,,,,3,,,0,0,3,7,Sporadic
Netherlands,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,9,0,0,0,,2,2,1,0,0,1,3,,No Report
Netherlands,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,9,0,0,0,,1,1,0,0,0,0,1,,No Report
Netherlands,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,9,0,1,2,,1,4,0,0,0,0,4,,No Report
Netherlands,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Netherlands,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,9,0,1,1,,1,3,0,0,0,0,3,,No Report
Netherlands,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,11,0,3,0,,3,6,0,0,0,0,6,,No Report
Netherlands,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,8,0,1,0,,1,2,0,0,1,1,3,,No Report
Netherlands,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,8,0,3,2,,2,7,0,0,3,3,10,,No Report
Netherlands,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,20,0,3,1,,12,16,0,0,0,0,16,,No Report
Netherlands,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,14,0,4,0,,17,21,0,0,0,0,21,,No Report
Netherlands,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,15,0,3,1,,11,15,0,0,4,4,19,,No Report
Netherlands,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,15,0,5,5,,32,42,0,0,1,1,43,,No Report
Netherlands,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,10,0,7,4,,37,48,0,0,0,0,48,,No Report
Netherlands,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,10,0,5,1,,64,70,0,0,0,0,70,,No Report
Netherlands,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,21,0,3,0,,108,111,0,0,4,4,115,,No Report
Netherlands,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,27,0,5,2,,95,102,0,0,0,0,102,,No Report
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2018,40,2018-10-01,2018-10-07,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Report
New Caledonia,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2018,41,2018-10-08,2018-10-14,13,13,,0,0,0,0,0,0,0,0,0,0,13,No Report
New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2018,40,2018-10-01,2018-10-07,,53,,8,1,,0,9,0,0,0,0,9,44,Sporadic
